id,text,label,mode
Ses02M_impro03_F024,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]",excited,train&valid
Ses02M_impro03_M027,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand.",happy,train&valid
Ses02M_impro03_M028,"Sure. Oh, yes.",happy,train&valid
Ses02M_impro03_F026,Good. The ring makes all the difference.,happy,train&valid
Ses02M_impro03_F027,"Oh, that's awesome.",happy,train&valid
Ses02M_impro03_M030,"Yes, well, Thanks, thanks. Thank you. yeah",excited,train&valid
Ses02M_impro03_F028,"Yay, well congratulations, that's so cool. [BREATHING] I can't wait.",excited,train&valid
Ses02M_impro03_M031,Hah.,happy,train&valid
Ses02M_impro01_M000,All right. Finally. Here you go.,frustrated,train&valid
Ses02M_impro01_F000,"Hi, How can I help you?",neutral,train&valid
Ses02M_impro01_M001,"Yea. I just want to get this done,",neutral,train&valid
Ses02M_impro01_F001,"Sure, um",neutral,train&valid
Ses02M_impro01_M002,get my new license.,neutral,train&valid
Ses02M_impro01_F002,do you have two forms of ID with you?,neutral,train&valid
Ses02M_impro01_M003,"Um, no, I got my driver's license though.",neutral,train&valid
Ses02M_impro01_F003,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",neutral,train&valid
Ses02M_impro01_M004,"Uh, sorry, I forgot them. I mean I've got to -",neutral,train&valid
Ses02M_impro01_F004,Well,neutral,train&valid
Ses02M_impro01_M005,well is the dri-driver's license going to work?,neutral,train&valid
Ses02M_impro01_F005,I- I can take your driver's license but I need another form of ID in order to process this paper work.,neutral,train&valid
Ses02M_impro01_M006,"Okay, so what are you saying? What-",frustrated,train&valid
Ses02M_impro01_F006,"Um, that you would need to go home and get another form of ID and come back.",neutral,train&valid
Ses02M_impro01_M007,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",angry,train&valid
Ses02M_impro01_F007,"Well, I'm sorry sir but",frustrated,train&valid
Ses02M_impro01_M008,three hours and,angry,train&valid
Ses02M_impro01_F008,you need to bring two forms of ID there is nothing we can do about it.,frustrated,train&valid
Ses02M_impro01_M009,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,angry,train&valid
Ses02M_impro01_F009,"Well, it's actually-",frustrated,train&valid
Ses02M_impro01_F010,"It's standard that you bring a couple of forms of ID, I'm sorry.",frustrated,train&valid
Ses02M_impro01_M010,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",angry,train&valid
Ses02M_impro01_F011,"Well, I'm sorry, sir, but we're not responsible.",frustrated,train&valid
Ses02M_impro01_M011,"I filled out the application right, didn't I?",angry,train&valid
Ses02M_impro01_F012,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID.",frustrated,train&valid
Ses02M_impro01_M012,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,frustrated,train&valid
Ses02M_impro01_F013,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again.",frustrated,train&valid
Ses02M_impro01_M013,I've been waiting for three hours.,frustrated,train&valid
Ses02M_impro01_F014,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you.",frustrated,train&valid
Ses02M_impro01_M014,This is ridiculous. Come on,frustrated,train&valid
Ses02M_impro01_F015,"I'm sorry, sir.",neutral,train&valid
Ses02M_impro01_M015,"I cannot go back in that line. I've got stuff I need to do, I mean-",frustrated,train&valid
Ses02M_impro01_F016,there is nothing I can do.,neutral,train&valid
Ses02M_impro01_F017,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry.",frustrated,train&valid
Ses02M_impro01_M017,That doesn't make any sense. Why?,frustrated,train&valid
Ses02M_impro01_F018,"I'm sorry, sir. There is nothing I can do.",frustrated,train&valid
Ses02M_impro01_M018,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,angry,train&valid
Ses02M_impro01_F019,"Well, if you had checked the web site it would have said.",frustrated,train&valid
Ses02M_impro01_F020,If you had checked the website it would have said that you needed two forms of identification.,frustrated,train&valid
Ses02M_impro01_M019,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",angry,train&valid
Ses02M_impro01_F021,"Well, maybe you should",frustrated,train&valid
Ses02M_impro01_M020,I waited in line now I'm ready to get my stuff and then go home.,frustrated,train&valid
Ses02M_impro01_F022,Right. So maybe you should go home now and get your paperwork and come back.,frustrated,train&valid
Ses02M_impro01_F023,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security.",frustrated,train&valid
Ses02M_impro01_M021,"God, oh my-",frustrated,train&valid
Ses02M_impro01_M022,This is ridiculous.,frustrated,train&valid
Ses02M_impro01_F024,"I'm sorry, sir, it's not my choice.",frustrated,train&valid
Ses02M_impro06_M000,Kathy died last night.,sad,train&valid
Ses02M_impro06_M001,"yeah, I mean, you know, it was a -",sad,train&valid
Ses02M_impro06_M002,"I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder.",sad,train&valid
Ses02M_impro06_F002,"It doesn't make any easier, yes.",sad,train&valid
Ses02M_impro06_M003,"I mean at least she was home, she wasn't in the hospital anymore,",sad,train&valid
Ses02M_impro06_F003,"Oh, man. I'm so sorry.",sad,train&valid
Ses02M_impro06_M004,"She was with- yeah  She was with Gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it.",sad,train&valid
Ses02M_impro06_F004,"It's going to be so rough, I'm sorry.",sad,train&valid
Ses02M_impro06_M005,"Yes. I mean, it's not as rough on me as it is on him but",sad,train&valid
Ses02M_impro06_M006,"God, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go",sad,train&valid
Ses02M_impro06_F005,Yeah.,sad,train&valid
Ses02M_impro06_M007,"out to- out to dinner you know and do the troops to California, I mean.",sad,train&valid
Ses02M_impro06_F006,Totally.,sad,train&valid
Ses02M_impro06_M008,"It's just that- I don't know, it's sort it's sort- of a weird thing you know",sad,train&valid
Ses02M_impro06_F007,Yeah,sad,train&valid
Ses02M_impro06_M009,"not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean.",sad,train&valid
Ses02M_impro06_F008,"Yes. Well, at least you have a lot of good memories.",sad,train&valid
Ses02M_impro06_M010,She was [garbage],sad,train&valid
Ses02M_impro06_F009,"She really cared about you, you know.",sad,train&valid
Ses02M_impro06_M011,"Yes, I mean she cared about all of us. She was great",sad,train&valid
Ses02M_impro06_M012,so loving everybody you know.,sad,train&valid
Ses02M_impro06_F010,And she was,sad,train&valid
Ses02M_impro06_M013,"Gosh, I just hate I just hate to see her go.",sad,train&valid
Ses02M_impro06_F011,Yeah.,sad,train&valid
Ses02M_impro06_M014,We were all going take a trip to Europe you know.,sad,train&valid
Ses02M_impro06_F012,Even if you still do she'll- she'll be there.,sad,train&valid
Ses02M_impro06_M015,Yes.  [BREATHING] God.,sad,train&valid
Ses02M_impro06_F013,Are you going to be okay?,sad,train&valid
Ses02M_impro06_M016,"I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",sad,train&valid
Ses02M_impro06_M017,"just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just I don't know, just has a mind of its own.",sad,train&valid
Ses02M_impro06_M018,Then she's gone.,sad,train&valid
Ses02M_impro06_F014,"It's going to be okay, I promise.",sad,train&valid
Ses02M_impro06_M019,"Well, you know I appreciate you coming over and talking to me, I mean it definitely helps",sad,train&valid
Ses02M_impro06_F015,Sure,sad,train&valid
Ses02M_impro06_M020,to talk to somebody but,sad,train&valid
Ses02M_impro06_F016,you shouldn't be alone,sad,train&valid
Ses02M_impro06_M021,"It's just going to take a while, I think.",sad,train&valid
Ses02M_impro06_F017,Yes.,sad,train&valid
Ses02M_impro06_M022,Ah.,sad,train&valid
Ses02M_impro06_M023,Thank you.,sad,train&valid
Ses02M_impro06_F018,Yes.,sad,train&valid
Ses02M_impro07_F000,"Oh, yeah? Have you gotten letters yet?",excited,train&valid
Ses02M_impro07_F001,"Um, I don't know, where?",excited,train&valid
Ses02M_impro07_M002,U.S.C..,excited,train&valid
Ses02M_impro07_F003,"Oh my Gosh, that's so cool.",excited,train&valid
Ses02M_impro07_F004,"[LAUGHTER] It's gotta be it, like-",excited,train&valid
Ses02M_impro07_F005,"Oh my Gosh, that's so cool.",excited,train&valid
Ses02M_impro07_M006,"but big packet, big packet is nice",excited,train&valid
Ses02M_impro07_F006,big packet is gotta be the real thing. yeah,excited,train&valid
Ses02M_impro07_M007,"So it's like, yes, rip it open and there it is big - oh, yes.",excited,train&valid
Ses02M_impro07_F007,"Oh my Gosh. I thought there was like, maybe going to be some, like I don't know if you are going to get in or not, so I'm really glad that you did.",excited,train&valid
Ses02M_impro07_F008,That's so cool.,excited,train&valid
Ses02M_impro07_M008,"Yeah. I know, I know.",excited,train&valid
Ses02M_impro07_M009,it was you know I wasn't too sure I mean you know it was kind of last minute for like the application,happy,train&valid
Ses02M_impro07_M010,and everything like but,happy,train&valid
Ses02M_impro07_F009,"Yeah, totally.",excited,train&valid
Ses02M_impro07_M011,"it was good, yeah. I mean-",happy,train&valid
Ses02M_impro07_F010,So you're going to be right here in Los Angeles; that is so cool.,excited,train&valid
Ses02M_impro07_M013,I'm looking forward to it.,excited,train&valid
Ses02M_impro07_F011,So can we hang out?,excited,train&valid
Ses02M_impro07_M014,"Hey, yes, you know that's - that's what I'm coming for.",excited,train&valid
Ses02M_impro07_F012,Yay.,excited,train&valid
Ses02M_impro07_M015,You're half the reason I'm going. [LAUGHTER],excited,train&valid
Ses02M_impro07_F013,"Oh, yay. Thank you. [LAUGHTER].",excited,train&valid
Ses02M_impro07_F014,No but that's an awesome school. That's so cool.,happy,train&valid
Ses02M_impro07_F015,"Oh, totally totally.",happy,train&valid
Ses02M_impro07_M017,"You know what I mean, I bet the home games, are just like nuts you know.",excited,train&valid
Ses02M_impro07_F016,you get to like be a part of that.,happy,train&valid
Ses02M_impro07_F017,"Like you get to be a part of that. Like the, like the- Like a cult.",happy,train&valid
Ses02M_impro07_M018,What?,excited,train&valid
Ses02M_impro07_M019,[LAUGHTER] I know. I mean part of-,excited,train&valid
Ses02M_impro07_F018,"[LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are.",happy,train&valid
Ses02M_impro07_M020,Yeah. Right. A cult. I'm looking forward to being in the cult.,excited,train&valid
Ses02M_impro07_M021,"Right I know, like you, it won't hurt, I mean national champions last year, wow, you know",excited,train&valid
Ses02M_impro07_M022,Maybe we'll do it again this year.,excited,train&valid
Ses02M_impro07_F019,So you know what you are going to do there?,happy,train&valid
Ses02M_impro07_M023,"What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications",happy,train&valid
Ses02M_impro07_M024,"I-I don't know. Kind of a broad,",happy,train&valid
Ses02M_impro07_F020,"Okay. They have a lot of good schools, right?",happy,train&valid
